,id,first_name,last_name,team_nickname,primary_position,pitcher_hand,pitcher_previous_stats_szn,rolling_1pitch,rolling_3pitch,rolling_10pitch,pitcher_previous_stats_szn_bases,rolling_1pitch_bases,rolling_3pitch_bases,rolling_10pitch_bases,pitcher_strikes_spread,pitcher_balls_spread,pitcher_speed,pitcher_fast_spread,pitcher_offspeed_spread,pitcher_ab_count
80,b0b80d42-de4b-4722-b4fa-bbdbb0d5d53e,Wandy,Peralta,Yankees,RP,L,0.3177083333333333,1.0,0.6666666666666666,0.4,0.4322916666666667,1.0,0.6666666666666666,0.4,0.53125,0.46875,92.38376963350784,0.1458333333333333,0.8541666666666666,188.0
81,8adff54a-cb4b-4692-b18c-e9aaa9a8e076,Michael,King,Yankees,RP,R,0.296028880866426,1.0,0.3333333333333333,0.3,0.4151624548736462,4.0,1.3333333333333333,0.6,0.6245487364620939,0.3754512635379061,89.38260869565217,0.1913357400722021,0.8086642599277978,274.0
82,257b1387-5dfa-4674-a3b7-6eb561ed2f06,Thomas,Kahnle,Yankees,RP,R,0.2796610169491525,1.0,0.3333333333333333,0.3,0.3983050847457627,4.0,1.3333333333333333,0.6,0.6101694915254238,0.3898305084745763,90.81538461538462,0.1694915254237288,0.8305084745762712,117.0
83,450c50cd-69aa-4389-a5eb-ca6eaa3a0931,Keynan,Middleton,Yankees,RP,R,0.2984293193717277,1.0,0.3333333333333333,0.3,0.4293193717277487,1.0,0.3333333333333333,0.3,0.5863874345549738,0.4136125654450261,89.58421052631579,0.5340314136125655,0.4659685863874345,188.0
84,5d89265b-ae25-4362-807a-7b4d9a67ae55,Jonathan,Loáisiga,Yankees,RP,R,0.1212121212121212,0.0,0.0,0.1,0.2121212121212121,0.0,0.0,0.1,0.6666666666666666,0.3333333333333333,98.6375,0.0303030303030303,0.9696969696969696,32.0
85,f4fb7a7f-4ab4-4f1e-8a82-1561d87a7f04,Ian,Hamilton,Yankees,RP,R,0.2872340425531915,0.0,0.0,0.1,0.3670212765957447,0.0,0.0,0.1,0.5797872340425532,0.4202127659574468,91.6951871657754,0.7872340425531915,0.2127659574468085,187.0
86,1cee0c9e-5464-41c3-a3f4-be0c5863875f,Albert,Abreu,Yankees,RP,R,0.3416666666666667,0.0,0.3333333333333333,0.5,0.4833333333333333,0.0,0.3333333333333333,0.9,0.6625,0.3375,93.6794979079498,0.2958333333333333,0.7041666666666667,238.0
87,2d8511cd-e05d-40cf-8672-3d6706ae39e3,James,Paxton,Red Sox,SP,L,0.2978723404255319,1.0,1.0,0.5,0.4680851063829787,2.0,2.333333333333333,0.9,0.6861702127659575,0.3138297872340425,91.07253333333333,0.7845744680851063,0.2154255319148936,367.0
88,3c5c48e4-cdc8-43e1-8239-a15e78677139,Brayan,Bello,Red Sox,SP,R,0.3081510934393638,1.0,0.3333333333333333,0.5,0.4652087475149105,1.0,0.3333333333333333,0.5,0.6679920477137177,0.3320079522862823,91.6617529880478,0.3399602385685885,0.6600397614314115,500.0
89,d548d8c4-f974-4ee8-873f-16b72429d2c3,Kutter,Crawford,Red Sox,SP,R,0.2827763496143959,0.0,0.3333333333333333,0.3,0.4447300771208226,0.0,1.3333333333333333,0.6,0.6812339331619537,0.3187660668380462,88.5979381443299,0.7326478149100257,0.2673521850899742,377.0
